30/06/1971	0,049986	
31/03/1971	0,068868	
31/12/1970	0,038248	
30/09/1970	0,042008	
30/06/1970	0,062692	
31/03/1970	0,068828	
31/12/1969	0,031267	
30/09/1969	0,04976	
30/06/1969	0,058695	
31/03/1969	0,059243	
31/12/1968	0,063699	
30/09/1968	0,083831	
01/07/1968	0,055257	
01/04/1968	0,047977	
02/01/1968	0,05368	
02/10/1967	0,070469	
30/06/1967	0,068652	
